Date,Volume,Volume_Change,Volume_Label
2018-08-01,4823441462.393802,-424093529.2044201,0
2018-08-02,4163829164.005342,-659612298.3884597,0
2018-08-03,4091971159.843146,-71858004.16219616,0
2018-08-04,3860203504.513457,-231767655.32968903,0
2018-08-05,3682909104.367678,-177294400.14577866,0
2018-08-06,3306255574.1445484,-376653530.22312975,0
2018-08-07,3700827846.127184,394572271.9826355,1
2018-08-08,4609610922.224341,908783076.0971575,1
2018-08-09,4210397000.6718974,-399213921.552444,0
2018-08-10,4181392943.931878,-29004056.74001932,0
2018-08-11,4185821570.730027,4428626.798149109,1
2018-08-12,3631377731.046385,-554443839.6836424,0
2018-08-13,3625488362.313673,-5889368.732711792,0
2018-08-14,4314826467.957589,689338105.6439161,1
2018-08-15,4271528735.366837,-43297732.590752125,0
2018-08-16,4159955398.34352,-111573337.02331686,0
2018-08-17,4220932607.4300776,60977209.08655739,1
2018-08-18,4098661004.492455,-122271602.93762255,0
2018-08-19,3185408871.9864283,-913252132.5060267,0
2018-08-20,3226319434.9999075,40910563.01347923,1
2018-08-21,3352928439.4427915,126609004.44288397,1
2018-08-22,3605706790.047852,252778350.60506058,1
2018-08-23,3432974935.304823,-172731854.74302912,0
2018-08-24,3159935178.710102,-273039756.59472084,0
2018-08-25,3482620041.8107104,322684863.10060835,1
2018-08-26,2897692512.0954666,-584927529.7152438,0
2018-08-27,3208584744.267615,310892232.1721482,1
2018-08-28,4088489331.560648,879904587.2930331,1
2018-08-29,4017126669.355944,-71362662.20470381,0
2018-08-30,3821615060.285881,-195511609.0700631,0
2018-08-31,3847879824.793688,26264764.507806778,1
2018-09-01,3736417380.529207,-111462444.26448059,0
2018-09-02,4026452649.613735,290035269.08452797,1
2018-09-03,3587720774.5187054,-438731875.09502983,0
2018-09-04,3585026575.492572,-2694199.0261335373,0
2018-09-05,4063479414.9589777,478452839.46640587,1
2018-09-06,5128823495.474911,1065344080.515933,1
2018-09-07,3604584133.876314,-1524239361.5985966,0
2018-09-08,3029596737.942502,-574987395.9338121,0
2018-09-09,3170107868.1843734,140511130.24187136,1
2018-09-10,2898910708.5530744,-271197159.631299,0
2018-09-11,2960797320.017478,61886611.46440363,1
2018-09-12,3072304772.765284,111507452.74780607,1
2018-09-13,3265539092.193332,193234319.42804813,1
2018-09-14,3449529788.871757,183990696.67842484,1
2018-09-15,2906742501.1619143,-542787287.7098427,0
2018-09-16,2612709364.0235004,-294033137.1384139,0
2018-09-17,2835108018.9539504,222398654.93044996,1
2018-09-18,3249090128.6492743,413982109.69532394,1
2018-09-19,3147521552.2712345,-101568576.37803984,0
2018-09-20,3420591797.88716,273070245.6159253,1
2018-09-21,4903492828.541768,1482901030.6546082,1
2018-09-22,4979240365.486291,75747536.94452286,1
2018-09-23,3519712889.774574,-1459527475.7117171,0
2018-09-24,3574785844.315666,55072954.541092396,1
2018-09-25,3810213970.800927,235428126.48526096,1
2018-09-26,3710739995.615442,-99473975.18548536,0
2018-09-27,3534387056.389184,-176352939.2262578,0
2018-09-28,3950139502.72127,415752446.3320861,1
2018-09-29,3667760047.364148,-282379455.35712194,0
2018-09-30,3156173083.6218467,-511586963.74230146,0
2018-10-01,3103181637.296217,-52991446.32562971,0
2018-10-02,2973884240.6697183,-129297396.6264987,0
2018-10-03,3109636692.364331,135752451.6946125,1
2018-10-04,2889072641.863299,-220564050.50103188,0
2018-10-05,2672396690.5100803,-216675951.35321856,0
2018-10-06,2497460195.881971,-174936494.62810946,0
2018-10-07,2328395841.846092,-169064354.03587866,0
2018-10-08,2719149065.687601,390753223.84150887,1
2018-10-09,2895217736.8095245,176068671.12192345,1
2018-10-10,2892787742.9338665,-2429993.8756580353,0
2018-10-11,3856048836.4926505,963261093.558784,1
2018-10-12,3568675354.6650333,-287373481.82761717,0
2018-10-13,2707685988.2709885,-860989366.3940449,0
2018-10-14,2473293529.3844576,-234392458.88653088,0
2018-10-15,4839273501.044345,2365979971.6598873,1
2018-10-16,4349704177.003925,-489569324.0404196,0
2018-10-17,3451052342.075724,-898651834.9282012,0
2018-10-18,3281648435.665219,-169403906.4105053,0
2018-10-19,3173937549.0158453,-107710886.64937353,0
2018-10-20,2966669746.46326,-207267802.55258512,0
2018-10-21,2678968945.046221,-287700801.4170394,0
2018-10-22,2956097582.888225,277128637.8420043,1
2018-10-23,3291200247.1767387,335102664.28851366,1
2018-10-24,3363537342.926277,72337095.74953842,1
2018-10-25,3484524078.0412526,120986735.11497545,1
2018-10-26,3097524566.94115,-386999511.1001024,0
2018-10-27,2928172852.4560328,-169351714.48511744,0
2018-10-28,2906079102.3680205,-22093750.08801222,0
2018-10-29,3093193492.478595,187114390.11057425,1
2018-10-30,3434096462.4793286,340902970.00073385,1
2018-10-31,3286097615.963602,-147998846.51572657,0
2018-11-01,3290643879.004671,4546263.041069031,1
2018-11-02,3392903655.622112,102259776.6174407,1
2018-11-03,3206344282.107809,-186559373.51430273,0
2018-11-04,3464581702.084554,258237419.97674513,1
2018-11-05,3957885847.4198327,493304145.3352785,1
2018-11-06,4020828315.3744464,62942467.954613686,1
2018-11-07,4327547729.690759,306719414.3163123,1
2018-11-08,4001027787.27146,-326519942.41929865,0
2018-11-09,3774750025.388616,-226277761.88284397,0
2018-11-10,3377807844.03098,-396942181.357636,0
2018-11-11,3237576630.338422,-140231213.6925583,0
2018-11-12,3115460518.912264,-122116111.42615795,0
2018-11-13,3142925617.504097,27465098.591833115,1
2018-11-14,4014854969.22421,871929351.7201128,1
2018-11-15,6458882428.673365,2444027459.449155,1
2018-11-16,4458433780.159247,-2000448648.5141172,0
2018-11-17,3341914742.75929,-1116519037.3999572,0
2018-11-18,2911353904.9949,-430560837.76439,0
2018-11-19,3984630708.562563,1073276803.5676627,1
2018-11-20,6200899670.273817,2216268961.711254,1
2018-11-21,5864613008.834743,-336286661.4390745,0
2018-11-22,3559480939.995985,-2305132068.8387575,0
2018-11-23,3403581481.248564,-155899458.74742126,0
2018-11-24,2981154608.613752,-422426872.6348119,0
2018-11-25,4489490623.401364,1508336014.7876124,1
2018-11-26,4770358620.6052,280867997.2038355,1
2018-11-27,4439296219.454825,-331062401.1503744,0
2018-11-28,4676357418.739209,237061199.28438377,1
2018-11-29,4938676329.623747,262318910.8845377,1
2018-11-30,4195701632.661413,-742974696.9623337,0
2018-12-01,3729733003.690406,-465968628.97100735,0
2018-12-02,3302972567.605143,-426760436.0852628,0
2018-12-03,3248618117.916213,-54354449.688930035,0
2018-12-04,3412849904.056449,164231786.1402359,1
2018-12-05,3223065038.323724,-189784865.73272514,0
2018-12-06,3526083512.348898,303018474.02517414,1
2018-12-07,4339092125.732182,813008613.3832836,1
2018-12-08,4006131235.881874,-332960889.85030746,0
2018-12-09,3223762331.4300394,-782368904.4518347,0
2018-12-10,3018304106.43608,-205458224.99395943,0
2018-12-11,2910200651.819124,-108103454.61695576,0
2018-12-12,2888792462.636261,-21408189.182863235,0
2018-12-13,2600813123.036409,-287979339.5998521,0
2018-12-14,2873115299.4884944,272302176.4520855,1
2018-12-15,2573365294.396488,-299750005.0920062,0
2018-12-16,2303080492.219079,-270284802.1774092,0
2018-12-17,2706691385.829008,403610893.6099291,1
2018-12-18,4009405530.58585,1302714144.7568417,1
2018-12-19,4910794538.842526,901389008.2566767,1
2018-12-20,5608484489.432625,697689950.5900984,1
2018-12-21,5892067716.170284,283583226.73765945,1
2018-12-22,4205980838.290268,-1686086877.8800163,0
2018-12-23,4105611460.59793,-100369377.69233799,0
2018-12-24,5069262378.535473,963650917.9375429,1
2018-12-25,4723284026.001758,-345978352.53371525,0
2018-12-26,4006659135.548405,-716624890.4533525,0
2018-12-27,3705806154.8215866,-300852980.72681856,0
2018-12-28,4067221987.255999,361415832.4344125,1
2018-12-29,4424442568.545515,357220581.289516,1
2018-12-30,3919248135.353045,-505194433.1924701,0
2018-12-31,3648742018.449623,-270506116.9034219,0
2019-01-01,3433814142.055747,-214927876.39387608,0
2019-01-02,3910033511.3270135,476219369.27126646,1
2019-01-03,4077088832.598976,167055321.27196264,1
2019-01-04,3521627989.1605506,-555460843.4384255,0
2019-01-05,4197364686.9456058,675736697.7850552,1
2019-01-06,4003384608.6634007,-193980078.2822051,0
2019-01-07,4366201231.862341,362816623.1989403,1
2019-01-08,3846753571.304929,-519447660.55741215,0
2019-01-09,3988908524.103224,142154952.79829502,1
2019-01-10,4556093682.767315,567185158.6640911,1
2019-01-11,4763746665.390462,207652982.623147,1
2019-01-12,3649925423.381869,-1113821242.008593,0
2019-01-13,3457204812.510096,-192720610.87177277,0
2019-01-14,4486462095.734081,1029257283.2239852,1
2019-01-15,5156096242.143494,669634146.4094124,1
2019-01-16,4660577413.35656,-495518828.7869339,0
2019-01-17,4616526889.360663,-44050523.99589634,0
2019-01-18,4651045589.009092,34518699.64842892,1
2019-01-19,3689835108.385212,-961210480.6238804,0
2019-01-20,3873034470.9671497,183199362.5819378,1
2019-01-21,3563557075.1487064,-309477395.8184433,0
2019-01-22,4101549978.630794,537992903.4820876,1
2019-01-23,4711866363.06134,610316384.4305463,1
2019-01-24,3378214501.6806464,-1333651861.380694,0
2019-01-25,3296210348.613134,-82004153.06751251,0
2019-01-26,3233121779.128203,-63088569.48493099,0
2019-01-27,3232926763.924869,-195015.20333385468,0
2019-01-28,3861302295.118399,628375531.1935301,1
2019-01-29,3953321270.7058105,92018975.5874114,1
2019-01-30,3858199435.000333,-95121835.70547771,0
2019-01-31,3724578165.907147,-133621269.0931859,0
2019-02-01,3256397943.534127,-468180222.3730197,0
2019-02-02,2966701131.3176246,-289696812.21650267,0
2019-02-03,2976985222.0833,10284090.765675545,1
2019-02-04,3197948101.9971104,220962879.91381025,1
2019-02-05,3263936607.0654526,65988505.06834221,1
2019-02-06,3276428016.94053,12491409.875077248,1
2019-02-07,3172882606.3196507,-103545410.62087917,0
2019-02-08,3699125550.317072,526242943.99742126,1
2019-02-09,4816337561.830241,1117212011.5131693,1
2019-02-10,3568337039.2575016,-1248000522.5727396,0
2019-02-11,3825671005.975767,257333966.71826553,1
2019-02-12,3762188025.8605857,-63482980.115181446,0
2019-02-13,4162249066.373311,400061040.51272535,1
2019-02-14,3892246586.438015,-270002479.93529606,0
2019-02-15,3212862423.5684257,-679384162.8695893,0
2019-02-16,3356391568.1538672,143529144.5854416,1
2019-02-17,3355410897.195083,-980670.9587841034,0
2019-02-18,5319393065.773327,1963982168.5782437,1
2019-02-19,7132811992.470226,1813418926.6968994,1
2019-02-20,6006841479.765859,-1125970512.7043676,0
2019-02-21,5511697633.975717,-495143845.79014206,0
2019-02-22,5345237781.081468,-166459852.89424896,0
2019-02-23,5993819033.573327,648581252.4918594,1
2019-02-24,7968911492.198975,1975092458.6256475,1
2019-02-25,8314405155.451499,345493663.2525244,1
2019-02-26,6678465742.937537,-1635939412.5139618,0
2019-02-27,5619005740.642139,-1059460002.2953978,0
2019-02-28,6383018981.591494,764013240.9493542,1
2019-03-01,5864825753.614558,-518193227.9769354,0
2019-03-02,5447071839.033865,-417753914.58069324,0
2019-03-03,5447909337.815124,837498.7812585831,1
2019-03-04,6433983663.174674,986074325.3595505,1
2019-03-05,7223804195.499708,789820532.3250341,1
2019-03-06,7747260333.087009,523456137.58730125,1
2019-03-07,7068518206.673557,-678742126.4134521,0
2019-03-08,7471167903.671331,402649696.9977741,1
2019-03-09,7940967853.130124,469799949.4587927,1
2019-03-10,7402567148.695504,-538400704.4346199,0
2019-03-11,7052643189.63008,-349923959.06542397,0
2019-03-12,7663407757.045644,610764567.4155636,1
2019-03-13,7384926003.158222,-278481753.8874216,0
2019-03-14,7576546206.104515,191620202.94629288,1
2019-03-15,8017629319.948978,441083113.84446335,1
2019-03-16,7722720660.064434,-294908659.8845444,0
2019-03-17,6292934445.182644,-1429786214.8817902,0
2019-03-18,6488791545.70765,195857100.5250063,1
2019-03-19,6570358755.835549,81567210.12789917,1
2019-03-20,6972695205.772387,402336449.9368372,1
2019-03-21,7547057321.641651,574362115.8692646,1
2019-03-22,7201655912.385315,-345401409.2563362,0
2019-03-23,6780074591.640198,-421581320.7451172,0
2019-03-24,6725878926.084825,-54195665.55537319,0
2019-03-25,6944311054.387526,218432128.302701,1
2019-03-26,7619066425.306097,674755370.9185715,1
2019-03-27,8742943136.499285,1123876711.1931877,1
2019-03-28,8505501000.37799,-237442136.12129498,0
2019-03-29,8374378124.41559,-131122875.96239948,0
2019-03-30,8325065858.569811,-49312265.84577942,0
2019-03-31,7198090848.707396,-1126975009.8624153,0
2019-04-01,7908248777.82402,710157929.1166248,1
2019-04-02,13775711440.36564,5867462662.54162,1
2019-04-03,19127508756.52993,5351797316.164289,1
2019-04-04,18855926362.82394,-271582393.70598984,0
2019-04-05,14519514536.466747,-4336411826.357193,0
2019-04-06,12362742813.212751,-2156771723.253996,0
2019-04-07,13686230210.00485,1323487396.792099,1
2019-04-08,14625045141.83146,938814931.8266106,1
2019-04-09,13296916759.138676,-1328128382.6927853,0
2019-04-10,11882218008.812408,-1414698750.3262672,0
2019-04-11,13805935888.294365,1923717879.4819565,1
2019-04-12,13280752283.11,-525183605.1843643,0
2019-04-13,11589436401.65359,-1691315881.4564114,0
2019-04-14,9988617584.47333,-1600818817.1802597,0
2019-04-15,11043323425.062246,1054705840.5889168,1
2019-04-16,11228915692.474398,185592267.41215134,1
2019-04-17,11718122917.424685,489207224.95028687,1
2019-04-18,11063569340.208778,-654553577.2159061,0
2019-04-19,10722417914.922018,-341151425.28676033,0
2019-04-20,12081570828.065258,1359152913.14324,1
2019-04-21,12438521689.224068,356950861.15880966,1
2019-04-22,12928762753.316998,490241064.09292984,1
2019-04-23,14955243755.468807,2026481002.1518097,1
2019-04-24,15812762052.13293,857518296.6641235,1
2019-04-25,14540868075.349545,-1271893976.7833862,0
2019-04-26,15303879600.978777,763011525.6292324,1
2019-04-27,12999036803.344814,-2304842797.6339626,0
2019-04-28,11224137756.93043,-1774899046.4143848,0
2019-04-29,11817924324.4683,593786567.5378704,1
2019-04-30,12966428693.386885,1148504368.9185848,1
2019-05-01,12587501074.510923,-378927618.8759613,0
2019-05-02,12039530252.52024,-547970821.9906826,0
2019-05-03,14648002409.742603,2608472157.2223625,1
2019-05-04,15504428301.965794,856425892.2231903,1
2019-05-05,14352891358.014853,-1151536943.950941,0
2019-05-06,13146879015.17897,-1206012342.8358822,0
2019-05-07,11666659860.559153,-1480219154.6198177,0
2019-05-08,10256612131.840769,-1410047728.7183838,0
2019-05-09,10212135035.336254,-44477096.504514694,0
2019-05-10,12050097748.868092,1837962713.5318375,1
2019-05-11,21851165450.129826,9801067701.261734,1
2019-05-12,27817884903.01372,5966719452.883896,1
2019-05-13,23280120723.99534,-4537764179.018383,0
2019-05-14,26411583702.337494,3131462978.3421555,1
2019-05-15,24854975386.98828,-1556608315.3492126,0
2019-05-16,26901315141.97368,2046339754.9853973,1
2019-05-17,24863829847.22632,-2037485294.7473602,0
2019-05-18,20358130230.13385,-4505699617.092468,0
2019-05-19,18965835929.185444,-1392294300.9484062,0
2019-05-20,19473852816.94717,508016887.7617264,1
2019-05-21,18657102217.17845,-816750599.7687187,0
2019-05-22,17943842530.680466,-713259686.4979858,0
2019-05-23,18641365509.493183,697522978.8127174,1
2019-05-24,17941265219.883144,-700100289.6100388,0
2019-05-25,18344447274.70888,403182054.825737,1
2019-05-26,16480490604.981249,-1863956669.7276325,0
2019-05-27,24518403981.585262,8037913376.604013,1
2019-05-28,22507477393.19356,-2010926588.3917007,0
2019-05-29,20269010722.989845,-2238466670.2037163,0
2019-05-30,21699755031.93024,1430744308.9403954,1
2019-05-31,24501009081.27088,2801254049.340641,1
2019-06-01,20501225809.90437,-3999783271.3665123,0
2019-06-02,18710649783.654823,-1790576026.249546,0
2019-06-03,18154175843.1599,-556473940.4949226,0
2019-06-04,20969240896.531845,2815065053.3719444,1
2019-06-05,19825003009.66125,-1144237886.870594,0
2019-06-06,16990627606.718157,-2834375402.9430943,0
2019-06-07,17246216211.18947,255588604.47131157,1
2019-06-08,15038837205.737192,-2207379005.452276,0
2019-06-09,14008185776.071651,-1030651429.6655407,0
2019-06-10,15727304861.609226,1719119085.5375748,1
2019-06-11,15541222888.974173,-186081972.63505363,0
2019-06-12,15774624962.912905,233402073.93873215,1
2019-06-13,15422325292.94472,-352299669.9681854,0
2019-06-14,16288944559.697744,866619266.753025,1
2019-06-15,16984569782.5587,695625222.8609562,1
2019-06-16,18436066643.880177,1451496861.321476,1
2019-06-17,18094529601.113903,-341537042.7662735,0
2019-06-18,18912820365.162624,818290764.0487213,1
2019-06-19,17298750490.888557,-1614069874.274067,0
2019-06-20,16672354916.323616,-626395574.5649414,0
2019-06-21,20625984836.08303,3953629919.7594147,1
2019-06-22,28282491558.07023,7656506721.987198,1
2019-06-23,25456978245.08755,-2825513312.9826775,0
2019-06-24,21896313108.86441,-3560665136.2231407,0
2019-06-25,22324164886.01128,427851777.14686966,1
2019-06-26,34129035518.42541,11804870632.414131,1
2019-06-27,44905142219.08265,10776106700.657238,1
2019-06-28,41124037815.80567,-3781104403.2769775,0
2019-06-29,30639783682.66016,-10484254133.145512,0
2019-06-30,25096318919.276333,-5543464763.383827,0
2019-07-01,26320633200.00246,1224314280.7261276,1
2019-07-02,28317668491.890404,1997035291.8879433,1
2019-07-03,28538254833.797066,220586341.906662,1
2019-07-04,26219102229.701763,-2319152604.0953026,0
2019-07-05,23396188922.9593,-2822913306.742462,0
2019-07-06,21458791317.534348,-1937397605.4249535,0
2019-07-07,18626823366.133514,-2831967951.400833,0
2019-07-08,19668175501.84159,1041352135.7080765,1
2019-07-09,25893451652.754112,6225276150.912521,1
2019-07-10,28216117506.435875,2322665853.6817627,1
2019-07-11,31764845898.085747,3548728391.649872,1
2019-07-12,26435460614.572063,-5329385283.513683,0
2019-07-13,20445438956.573074,-5990021657.998989,0
2019-07-14,21875939390.039207,1430500433.466133,1
2019-07-15,25212827648.406937,3336888258.367729,1
2019-07-16,22885732736.462265,-2327094911.9446716,0
2019-07-17,27039875821.842934,4154143085.3806686,1
2019-07-18,25669828327.11842,-1370047494.724514,0
2019-07-19,24758188144.599106,-911640182.5193138,0
2019-07-20,20201960906.578205,-4556227238.020901,0
2019-07-21,18416083690.096504,-1785877216.481701,0
2019-07-22,16471991873.28206,-1944091816.8144436,0
2019-07-23,17300369515.33527,828377642.0532093,1
2019-07-24,17530908626.100945,230539110.7656746,1
2019-07-25,17073063493.31741,-457845132.783535,0
2019-07-26,14591296766.522284,-2481766726.795126,0
2019-07-27,15513188410.016272,921891643.493988,1
2019-07-28,13710929707.424322,-1802258702.5919495,0
2019-07-29,14869050391.80669,1158120684.382368,1
2019-07-30,13292546258.165554,-1576504133.6411362,0
2019-07-31,14733945730.089369,1441399471.9238148,1
2019-08-01,15574445805.08076,840500074.9913902,1
2019-08-02,16564062363.329533,989616558.2487736,1
2019-08-03,16337356059.882215,-226706303.44731712,0
2019-08-04,14938219499.702148,-1399136560.180067,0
2019-08-05,23155275141.939342,8217055642.237194,1
2019-08-06,23990902866.15977,835627724.2204285,1
2019-08-07,22446298528.389225,-1544604337.770546,0
2019-08-08,22377247560.36519,-69050968.02403641,0
2019-08-09,19543454030.08084,-2833793530.2843475,0
2019-08-10,18152460610.38489,-1390993419.6959496,0
2019-08-11,16761977263.13256,-1390483347.2523308,0
2019-08-12,14849455069.266504,-1912522193.8660564,0
2019-08-13,14728525095.55085,-120929973.71565437,0
2019-08-14,20326697833.9406,5598172738.389751,1
2019-08-15,24657040358.120068,4330342524.179466,1
2019-08-16,22782309789.56091,-1874730568.5591583,0
2019-08-17,17156270391.706024,-5626039397.854885,0
2019-08-18,14018174108.292109,-3138096283.4139156,0
2019-08-19,15091312056.436798,1073137948.1446896,1
2019-08-20,15784606737.051598,693294680.6147995,1
2019-08-21,17688173022.493256,1903566285.441658,1
2019-08-22,18756324937.27356,1068151914.780304,1
2019-08-23,14653621441.902023,-4102703495.3715363,0
2019-08-24,14449223409.742449,-204398032.1595745,0
2019-08-25,13517731620.799112,-931491788.9433365,0
2019-08-26,17164867544.50236,3647135923.703247,1
2019-08-27,15703309765.26789,-1461557779.2344685,0
2019-08-28,15221292001.698517,-482017763.5693741,0
2019-08-29,20617835157.97794,5396543156.279423,1
2019-08-30,16140852543.13026,-4476982614.847679,0
2019-08-31,14425731109.63572,-1715121433.4945412,0
2019-09-01,11427639953.94762,-2998091155.688099,0
2019-09-02,14047005764.704762,2619365810.757141,1
2019-09-03,20169687097.327747,6122681332.622986,1
2019-09-04,19392131163.912285,-777555933.4154625,0
2019-09-05,17860080129.882195,-1532051034.0300903,0
2019-09-06,17760403181.52739,-99676948.354805,0
2019-09-07,18960923057.328537,1200519875.8011475,1
2019-09-08,15786963429.02188,-3173959628.306658,0
2019-09-09,16277428930.513926,490465501.49204636,1
2019-09-10,16619929905.641602,342500975.127676,1
2019-09-11,16657146339.07356,37216433.43195915,1
2019-09-12,16347803275.784428,-309343063.2891331,0
2019-09-13,15002494697.63255,-1345308578.1518784,0
2019-09-14,13898257971.742422,-1104236725.8901272,0
2019-09-15,13739377464.074911,-158880507.667511,0
2019-09-16,13123396167.392435,-615981296.682476,0
2019-09-17,15064900672.345425,1941504504.9529896,1
2019-09-18,16142256175.51902,1077355503.1735954,1
2019-09-19,18012950601.274014,1870694425.7549934,1
2019-09-20,17567944594.274727,-445006006.99928665,0
2019-09-21,14315188552.226397,-3252756042.0483303,0
2019-09-22,13655833632.90586,-659354919.3205357,0
2019-09-23,13850095066.162457,194261433.2565956,1
2019-09-24,18185819269.48422,4335724203.321762,1
2019-09-25,27962840287.761627,9777021018.277409,1
2019-09-26,19967083143.6207,-7995757144.140926,0
2019-09-27,19787032948.36193,-180050195.25877,0
2019-09-28,15915683880.648952,-3871349067.7129784,0
2019-09-29,14168854496.29004,-1746829384.3589134,0
2019-09-30,15981733906.85519,1812879410.5651512,1
2019-10-01,16884676152.496897,902942245.6417065,1
2019-10-02,14388816764.907316,-2495859387.5895805,0
2019-10-03,13113453370.500526,-1275363394.4067898,0
2019-10-04,13744039776.37676,630586405.876234,1
2019-10-05,12177117326.532265,-1566922449.8444958,0
2019-10-06,12147006810.9726,-30110515.559663773,0
2019-10-07,15412261525.85769,3265254714.88509,1
2019-10-08,17158691137.634642,1746429611.7769508,1
2019-10-09,16434316986.590736,-724374151.0439053,0
2019-10-10,19365691564.43617,2931374577.8454323,1
2019-10-11,18640375940.36436,-725315624.0718079,0
2019-10-12,15846192934.8514,-2794183005.5129604,0
2019-10-13,12414944133.785309,-3431248801.0660915,0
2019-10-14,13897961307.390532,1483017173.6052227,1
2019-10-15,14132500731.96211,234539424.57157898,1
2019-10-16,14890138553.348158,757637821.3860474,1
2019-10-17,14962001430.666658,71862877.31850052,1
2019-10-18,14689333202.206009,-272668228.4606495,0
2019-10-19,13469121763.54235,-1220211438.6636581,0
2019-10-20,13689730159.754784,220608396.21243286,1
2019-10-21,15370372085.088844,1680641925.3340607,1
2019-10-22,15044562472.96592,-325809612.1229248,0
2019-10-23,17812755885.624397,2768193412.658478,1
2019-10-24,18981331415.99855,1168575530.3741531,1
2019-10-25,18738952733.51674,-242378682.48181152,0
2019-10-26,46466597084.9797,27727644351.46296,1
2019-10-27,33550698245.02006,-12915898839.959637,0
2019-10-28,35593127802.80169,2042429557.7816277,1
2019-10-29,28823080713.17984,-6770047089.621849,0
2019-10-30,27636488312.4012,-1186592400.7786407,0
2019-10-31,24122194386.384724,-3514293926.0164757,0
2019-11-01,23423542842.945267,-698651543.4394569,0
2019-11-02,21641092219.16337,-1782450623.7818985,0
2019-11-03,19491017665.942013,-2150074553.2213554,0
2019-11-04,20013705970.259697,522688304.3176842,1
2019-11-05,25633993748.18012,5620287777.920422,1
2019-11-06,22773683290.748035,-2860310457.432083,0
2019-11-07,21386732950.847885,-1386950339.9001503,0
2019-11-08,22392277631.808456,1005544680.9605713,1
2019-11-09,20903331341.949203,-1488946289.859253,0
2019-11-10,18865154158.8606,-2038177183.088604,0
2019-11-11,21474225431.478584,2609071272.617985,1
2019-11-12,18549053910.671352,-2925171520.807232,0
2019-11-13,18311776804.66737,-237277106.00398254,0
2019-11-14,18018026600.85873,-293750203.8086395,0
2019-11-15,19571089078.109665,1553062477.2509346,1
2019-11-16,18266153675.23622,-1304935402.8734436,0
2019-11-17,16068981643.99694,-2197172031.2392807,0
2019-11-18,18122849023.914646,2053867379.9177055,1
2019-11-19,21641717591.41986,3518868567.5052147,1
2019-11-20,18743906405.93744,-2897811185.482422,0
2019-11-21,19580512635.16447,836606229.2270317,1
2019-11-22,28409580486.224964,8829067851.060493,1
2019-11-23,28070277489.5884,-339302996.63656235,0
2019-11-24,19688077432.647324,-8382200056.941078,0
2019-11-25,28072860618.34446,8384783185.697136,1
2019-11-26,25274129965.20645,-2798730653.138008,0
2019-11-27,21528088248.629696,-3746041716.5767555,0
2019-11-28,23196231678.85349,1668143430.223793,1
2019-11-29,19637751265.72024,-3558480413.1332474,0
2019-11-30,18558072916.98575,-1079678348.7344933,0
2019-12-01,19448581691.419365,890508774.4336166,1
2019-12-02,17497508154.749622,-1951073536.6697426,0
2019-12-03,14980928828.27558,-2516579326.474043,0
2019-12-04,17283223591.60506,2302294763.329481,1
2019-12-05,21771942872.71732,4488719281.112259,1
2019-12-06,18201556007.12047,-3570386865.5968513,0
2019-12-07,17516422533.457024,-685133473.6634445,0
2019-12-08,14839255939.762863,-2677166593.6941605,0
2019-12-09,15758507373.4147,919251433.6518364,1
2019-12-10,18266169084.28163,2507661710.866932,1
2019-12-11,16414726727.45908,-1851442356.8225517,0
2019-12-12,16462585927.788164,47859200.3290844,1
2019-12-13,14598717509.36564,-1863868418.4225235,0
2019-12-14,14111391071.938242,-487326437.4273987,0
2019-12-15,14644394191.144522,533003119.20627975,1
2019-12-16,14930223069.116924,285828877.9724026,1
2019-12-17,17871010703.791706,2940787634.674782,1
2019-12-18,23544326241.797443,5673315538.005737,1
2019-12-19,27989461214.81813,4445134973.020687,1
2019-12-20,19090224845.26383,-8899236369.554302,0
2019-12-21,17216556747.583508,-1873668097.6803207,0
2019-12-22,15859553796.773232,-1357002950.810276,0
2019-12-23,23553693248.251907,7694139451.478676,1
2019-12-24,21901304372.389088,-1652388875.8628197,0
2019-12-25,18541417893.721123,-3359886478.667965,0
2019-12-26,17261944405.213764,-1279473488.5073586,0
2019-12-27,20987495731.49436,3725551326.2805977,1
2019-12-28,19186434309.4728,-1801061422.0215607,0
2019-12-29,18316582002.147324,-869852307.3254776,0
2019-12-30,20205730608.95137,1889148606.8040466,1
2019-12-31,19231685730.93129,-974044878.0200806,0
2020-01-01,17174701192.721855,-2056984538.2094345,0
2020-01-02,16978615552.320255,-196085640.40159988,0
2020-01-03,23323885155.707115,6345269603.38686,1
2020-01-04,22091911757.372955,-1231973398.3341599,0
2020-01-05,18782091517.37236,-3309820240.000595,0
2020-01-06,20385990287.92437,1603898770.5520096,1
2020-01-07,26898528961.36388,6512538673.43951,1
2020-01-08,32572235030.895,5673706069.53112,1
2020-01-09,27423415908.25392,-5148819122.641079,0
2020-01-10,25445878088.332382,-1977537819.9215393,0
2020-01-11,29273068672.2516,3827190583.919216,1
2020-01-12,23264705657.57096,-6008363014.680637,0
2020-01-13,20209676488.402725,-3055029169.168236,0
2020-01-14,30880804631.850952,10671128143.448227,1
2020-01-15,41907940746.90112,11027136115.05017,1
2020-01-16,30633889567.394585,-11274051179.506538,0
2020-01-17,29962458959.55772,-671430607.8368645,0
2020-01-18,29485862975.67403,-476595983.8836899,0
2020-01-19,29631647239.100475,145784263.426445,1
2020-01-20,25527853490.943573,-4103793748.1569023,0
2020-01-21,21133613685.66009,-4394239805.283482,0
2020-01-22,21487927493.79023,354313808.1301384,1
