Date,Close,Price Change,Label,Price Change (%)
2018-05-06,9666.853489071,-197.2071596250007,1,-1.9992492610137247
2018-05-07,9372.87800412,-293.9754849509991,0,-3.041066933344516
2018-05-08,9233.687914131,-139.19008998900063,1,-1.4850304242498114
2018-05-09,9327.374046577,93.68613244600056,3,1.014612290530481
2018-05-10,9037.392111957,-289.9819346200002,0,-3.108934338560365
2018-05-11,8422.663809755,-614.7283022020001,0,-6.8020541167919335
2018-05-12,8488.213129483,65.54931972799932,3,0.7782492713538147
2018-05-13,8699.820502933,211.60737345000047,4,2.492955469214153
2018-05-14,8740.312767923,40.49226498999997,2,0.4654379360625738
2018-05-15,8515.70113433,-224.61163359300008,0,-2.569835194197234
2018-05-16,8343.900225706,-171.80090862399993,0,-2.0174605227913145
2018-05-17,8088.947899194,-254.95232651200055,0,-3.055553393682009
2018-05-18,8236.681883593,147.7339843990012,3,1.8263683514851303
2018-05-19,8225.333518556,-11.348365036999894,2,-0.13777835780698355
2018-05-20,8499.122900226,273.7893816699998,4,3.3286113086155478
2018-05-21,8399.115042185,-100.00785804100089,1,-1.1766844557376754
2018-05-22,8032.093710758,-367.0213314269995,0,-4.3697619282938245
2018-05-23,7570.538188039,-461.5555227190007,0,-5.746391157025521
2018-05-24,7576.278751944,5.740563905000272,2,0.07582768572609311
2018-05-25,7488.63722059,-87.64153135400011,1,-1.1567886323019971
2018-05-26,7349.788651908,-138.8485686819995,1,-1.8541233149902858
2018-05-27,7363.936760174,14.148108265999326,2,0.19249680414044068
2018-05-28,7149.250597223,-214.68616295099943,0,-2.915372170386843
2018-05-29,7474.562016474,325.3114192510002,4,4.550286982209872
2018-05-30,7411.621917051,-62.94009942299999,1,-0.8420573577994195
2018-05-31,7504.038586976,92.41666992499997,3,1.2469156003814597
2018-06-01,7525.473796775,21.43520979899949,2,0.28564898155245544
2018-06-02,7588.637727714,63.16393093900024,3,0.8393349394966831
2018-06-03,7684.931799179,96.29407146500034,3,1.2689243434738096
2018-06-04,7505.890508055,-179.04129112400005,0,-2.329770722794544
2018-06-05,7612.11517624,106.22466818500016,3,1.4152173958706715
2018-06-06,7577.593404507,-34.521771733000605,2,-0.4535108959038747
2018-06-07,7654.789136027,77.19573151999975,3,1.018736786195018
2018-06-08,7622.637061001,-32.15207502599969,2,-0.4200256134382241
2018-06-09,7559.667408968,-62.96965203299988,1,-0.8260875013342273
2018-06-10,6797.078904208,-762.5885047600004,0,-10.087593322628784
2018-06-11,6847.943670812,50.86476660400058,3,0.7483327370601867
2018-06-12,6558.514878298,-289.4287925139997,0,-4.226506619025394
2018-06-13,6308.396028075,-250.11885022300063,0,-3.813650725267681
2018-06-14,6649.438347225,341.0423191500004,4,5.406165333188007
2018-06-15,6473.773490579,-175.66485664599986,0,-2.6417999156170824
2018-06-16,6505.755311335,31.98182075600016,2,0.4940213123387993
2018-06-17,6461.213024688,-44.542286647000765,1,-0.6846597284314471
2018-06-18,6700.596020849,239.38299616099997,4,3.704923444658581
2018-06-19,6722.636752661,22.04073181200056,2,0.3289368847699592
2018-06-20,6734.137827984,11.501075322999895,2,0.17107982695103718
2018-06-21,6711.941657499,-22.19617048500004,2,-0.32960671509815187
2018-06-22,6071.720089041,-640.2215684579996,0,-9.53854489695548
2018-06-23,6156.30026398,84.58017493899933,3,1.3930183489792247
2018-06-24,6149.117943358,-7.182320621999679,2,-0.1166661844618444
2018-06-25,6238.074118939,88.95617558100002,3,1.4466493633787936
2018-06-26,6103.030719908,-135.04339903100026,0,-2.1648251761068993
2018-06-27,6108.694145794,5.663425886000368,2,0.09279694214099354
2018-06-28,5912.435445858,-196.25869993600008,0,-3.212776663096306
2018-06-29,6127.560923281,215.1254774230001,4,3.6385256024014323
2018-06-30,6376.564855317,249.00393203600012,4,4.063671257676726
2018-07-01,6364.401841845,-12.163013472000785,2,-0.1907455463557084
2018-07-02,6595.968717111,231.56687526600035,4,3.6384703703572274
2018-07-03,6534.644902843,-61.323814268000206,1,-0.9297165723196388
2018-07-04,6603.099908979,68.45500613600052,3,1.047570405948428
2018-07-05,6532.499354404,-70.60055457500039,1,-1.069203185597667
2018-07-06,6600.606900537,68.10754613300014,3,1.0425955279595112
2018-07-07,6718.701013051,118.0941125139998,3,1.7891402153397795
2018-07-08,6711.756799934,-6.94421311699989,2,-0.10335648369396155
2018-07-09,6669.998510267,-41.7582896670001,1,-0.6221663107252473
2018-07-10,6319.835609607,-350.16290065999965,0,-5.249819773137887
2018-07-11,6367.687185252,47.85157564499968,3,0.7571648789765906
2018-07-12,6202.44217648,-165.2450087719999,0,-2.5950553782654207
2018-07-13,6215.784717881,13.342541400999837,2,0.21511754598204647
2018-07-14,6250.050406982,34.265689101000135,3,0.5512689170592999
2018-07-15,6346.599550754,96.5491437720002,3,1.5447738415700574
2018-07-16,6705.492443642,358.89289288799955,4,5.654884793312065
2018-07-17,7317.330033998,611.837590356,4,9.124424425175981
2018-07-18,7353.8838511,36.55381710200072,2,0.49955129715570923
2018-07-19,7443.660645781,89.77679468099996,3,1.220807895511844
2018-07-20,7329.843347761,-113.81729802000064,1,-1.529050066038562
2018-07-21,7400.986497236,71.14314947500043,3,0.9705957699182255
2018-07-22,7391.747573501,-9.238923734999844,2,-0.12483367911089172
2018-07-23,7712.930731944,321.18315844300014,4,4.3451586414344545
2018-07-24,8338.940620443,626.0098884989993,4,8.116368605597701
2018-07-25,8179.363887184,-159.5767332589994,1,-1.9136331642390592
2018-07-26,7933.673932412,-245.6899547720004,0,-3.0037782663877355
2018-07-27,8158.491093936,224.81716152399983,4,2.833708108491062
2018-07-28,8195.281387616,36.7902936800001,2,0.45094482860128515
2018-07-29,8211.614334805,16.33294718900106,2,0.19929696634555238
2018-07-30,8181.184913701,-30.42942110400054,2,-0.3705656386592038
2018-07-31,7752.144491811,-429.0404218900003,0,-5.244233279356491
2018-08-01,7596.721802762,-155.42268904899993,0,-2.004899279330785
2018-08-02,7551.49315296,-45.22864980200029,1,-0.5953706213850829
2018-08-03,7422.438043343,-129.0551096170002,1,-1.709001213440997
2018-08-04,7017.844894334,-404.5931490089997,0,-5.450946800045964
2018-08-05,7041.990104397,24.145210063000377,2,0.34405448434027264
2018-08-06,6935.713091899,-106.27701249800066,1,-1.5091900289896931
2018-08-07,6732.826689952,-202.88640194699929,0,-2.9252421381728344
2018-08-08,6281.517374106,-451.3093158460006,0,-6.7031179715279166
2018-08-09,6563.764604497,282.2472303909999,4,4.493296978760175
2018-08-10,6183.831055963,-379.9335485339998,0,-5.788348172536506
2018-08-11,6293.915942247,110.08488628400028,3,1.780205268994961
2018-08-12,6342.511734015,48.5957917679998,3,0.7721074163353103
2018-08-13,6284.92811516,-57.58361885500017,1,-0.9078992876935255
2018-08-14,6207.117520201,-77.8105949589999,1,-1.2380506750954146
2018-08-15,6306.298266436,99.1807462349998,3,1.5978551382701767
2018-08-16,6329.697340344,23.39907390799999,2,0.37104293072429684
2018-08-17,6587.234439279,257.5370989350004,4,4.06871111030096
2018-08-18,6420.01687876,-167.21756051900047,0,-2.5385093252776825
2018-08-19,6509.31191253,89.29503377000037,3,1.3908847197181773
2018-08-20,6291.971191501,-217.34072102899967,0,-3.3389200571358857
2018-08-21,6482.48093953,190.50974802899964,4,3.0278229545350532
2018-08-22,6376.530713944,-105.95022558599976,1,-1.6344085940911635
2018-08-23,6528.524414941,151.9937009969999,4,2.383642576434619
2018-08-24,6709.592961125,181.0685461840003,4,2.7734987981298254
2018-08-25,6745.155572979,35.56261185399944,3,0.5300263676209171
2018-08-26,6705.158422661,-39.99715031799951,1,-0.5929759497057097
2018-08-27,6883.391276755,178.23285409399978,4,2.6581453093134533
2018-08-28,7082.637385337,199.2461085819996,4,2.8945922230928067
2018-08-29,7036.643093597,-45.99429173999943,1,-0.6493949815251088
2018-08-30,6973.880311672,-62.76278192500013,1,-0.8919420963969471
2018-08-31,7018.264049857,44.38373818499986,3,0.6364281605280242
2018-09-01,7193.248733149,174.98468329200023,4,2.4932758592285387
2018-09-02,7277.239549473,83.99081632399975,3,1.1676339779123746
2018-09-03,7268.864742887,-8.374806585999977,2,-0.11508218918815372
2018-09-04,7360.98929488,92.12455199299984,3,1.267385695725709
2018-09-05,6714.906124526,-646.0831703539998,0,-8.777124167309802
2018-09-06,6519.675094919,-195.231029607,0,-2.9074275348976886
2018-09-07,6436.841435103,-82.83365981600036,1,-1.2705182177031427
2018-09-08,6214.515450407,-222.325984696,0,-3.4539608740951078
2018-09-09,6277.682276629,63.16682622200005,3,1.0164400865374512
2018-09-10,6330.669843302,52.9875666730004,3,0.844062574977178
2018-09-11,6306.694006415,-23.975836886999787,2,-0.37872511883346727
2018-09-12,6359.149644814,52.45563839899933,3,0.8317454175776229
2018-09-13,6501.145617091,141.99597227699996,4,2.2329396257060985
2018-09-14,6509.223085625,8.077468534000218,2,0.12424684832108568
2018-09-15,6537.211073285,27.987987659999817,2,0.429974319390114
2018-09-16,6512.152477693,-25.05859559199962,2,-0.383322418552523
2018-09-17,6274.229073713,-237.92340398000036,0,-3.6535293790339374
2018-09-18,6363.858466904,89.62939319100042,3,1.4285323684868123
2018-09-19,6397.127391665,33.26892476099965,3,0.5227791430940654
2018-09-20,6497.019131212,99.89173954699982,3,1.5615093061481344
2018-09-21,6744.696981129,247.6778499170005,4,3.8121767061935152
2018-09-22,6707.238115315,-37.45886581400009,1,-0.55538248669742
2018-09-23,6709.838127072,2.600011757000175,2,0.03876426797884136
2018-09-24,6586.794101812,-123.04402526000013,1,-1.8337853004762872
2018-09-25,6438.627759085,-148.16634272699957,0,-2.24944548799908
2018-09-26,6479.083948142,40.45618905699939,3,0.6283355797346069
2018-09-27,6676.851172975,197.767224833,4,3.052394851122653
2018-09-28,6641.955562713,-34.895610261999536,1,-0.5226357358876221
2018-09-29,6600.212125391,-41.74343732200032,1,-0.6284811292075143
2018-09-30,6619.480812488,19.26868709700011,2,0.29194042147333565
2018-10-01,6596.018098435,-23.462714053000127,2,-0.3544494608812343
2018-10-02,6534.415120759,-61.60297767599968,1,-0.9339419139952954
2018-10-03,6505.256155789,-29.158964969999943,2,-0.44623680055718706
2018-10-04,6574.045631876,68.78947608699946,3,1.0574445408392474
2018-10-05,6626.550323225,52.504691349000495,3,0.7986663660260795
2018-10-06,6590.995725832,-35.55459739300022,1,-0.5365476101250932
2018-10-07,6595.637641947,4.641916114999731,2,0.07042814633919647
2018-10-08,6657.272477736,61.634835789000135,3,0.9344788045512642
2018-10-09,6646.658367487,-10.614110249000078,2,-0.1594363199718396
2018-10-10,6599.428020639,-47.2303468479995,1,-0.7105878508670282
2018-10-11,6252.437099217,-346.9909214220006,0,-5.257893871057062
2018-10-12,6293.904829722,41.46773050499996,3,0.6632250728310973
2018-10-13,6325.159138957,31.25430923500062,2,0.496580582016537
2018-10-14,6321.8112547,-3.34788425700026,2,-0.052929644669019726
2018-10-15,6576.759500825,254.948246125,4,4.032835462075157
2018-10-16,6552.077684632,-24.681816193000486,2,-0.37528841049918604
2018-10-17,6520.256440785,-31.821243846999096,2,-0.4856664615200845
2018-10-18,6479.295676487,-40.96076429800087,1,-0.6282078729570539
2018-10-19,6455.395740132,-23.899936354999227,2,-0.3688662710937929
2018-10-20,6461.901010679,6.505270546999782,2,0.1007726064965686
2018-10-21,6475.861331941,13.960321261999525,2,0.2160404691889939
2018-10-22,6466.252677658,-9.60865428299985,2,-0.14837646747632993
2018-10-23,6423.905003506,-42.347674151999854,1,-0.6549028666683276
2018-10-24,6433.06547953,9.160476023999763,2,0.14259980524307103
2018-10-25,6420.365572797,-12.699906732999809,2,-0.19741609615836486
2018-10-26,6416.40587187,-3.959700927000085,2,-0.061674072638129296
2018-10-27,6416.188304748,-0.2175671220002186,2,-0.0033907942599720187
2018-10-28,6406.221101405,-9.96720334299971,2,-0.15534462003903293
2018-10-29,6252.273570761,-153.94753064399993,0,-2.403094245533244
2018-10-30,6284.585338842,32.31176808100008,3,0.5168002921706272
2018-10-31,6298.837501112,14.252162269999644,2,0.226779676010036
2018-11-01,6368.306136028,69.46863491600016,3,1.102880252169336
2018-11-02,6407.751478732,39.44534270399981,3,0.6194008557603992
2018-11-03,6387.917030268,-19.83444846399925,2,-0.30953835412986797
2018-11-04,6456.241631256,68.32460098799947,3,1.0695912402157948
2018-11-05,6413.987438447,-42.25419280899951,1,-0.6544704368628085
2018-11-06,6428.294584816,14.307146368999383,2,0.2230616524634632
2018-11-07,6526.82015405,98.5255692340006,3,1.5326859703462148
2018-11-08,6468.139285876,-58.68086817400035,1,-0.8990728530736014
2018-11-09,6397.943422909,-70.19586296699981,1,-1.085255896085624
2018-11-10,6399.518804388,1.5753814789995886,2,0.024623248048083468
2018-11-11,6407.676509173,8.157704785000533,2,0.1274737216086841
2018-11-12,6364.393922101,-43.28258707200075,1,-0.6754802151768935
2018-11-13,6371.36748622,6.973564119000002,2,0.10957153508024398
2018-11-14,5747.076678785,-624.2908074349998,0,-9.798380155990316
2018-11-15,5654.723204018,-92.35347476700008,1,-1.6069643738688466
2018-11-16,5627.478696853,-27.24450716499996,2,-0.4818008977988786
2018-11-17,5631.540424004,4.061727151000014,2,0.07217667751051593
2018-11-18,5647.479577306,15.939153301999797,2,0.2830336302667824
2018-11-19,4893.020432943,-754.4591443629997,0,-13.359218639669646
2018-11-20,4470.86406818,-422.15636476300006,0,-8.627725359999893
2018-11-21,4609.512683654,138.6486154740005,4,3.1011592694304646
2018-11-22,4377.545769831,-231.9669138230001,0,-5.032352219044512
2018-11-23,4374.323226658,-3.222543173000304,2,-0.07361529364716679
2018-11-24,3894.620254339,-479.7029723189999,0,-10.966335761280599
2018-11-25,4008.329435561,113.7091812220001,4,2.919647457163932
2018-11-26,3801.729366908,-206.6000686530001,0,-5.154268679118301
2018-11-27,3835.016589512,33.28722260399991,3,0.8755810682829601
2018-11-28,4256.464556195,421.4479666830002,4,10.989469193838053
2018-11-29,4295.392322703,38.92776650799988,3,0.9145563411621316
2018-11-30,4030.04449364,-265.34782906300006,0,-6.177499262652275
2018-12-01,4208.46972294,178.42522929999996,4,4.427376163751573
2018-12-02,4143.979048443,-64.49067449700033,1,-1.5324020069686473
2018-12-03,3905.390426541,-238.58862190199943,0,-5.757476548817097
2018-12-04,3959.996646343,54.60621980199994,3,1.3982269078885556
2018-12-05,3778.644100458,-181.35254588499996,0,-4.5796136229680044
2018-12-06,3530.420581097,-248.22351936099997,0,-6.5691161369474615
2018-12-07,3424.127676352,-106.2929047450002,0,-3.0107717282786717
2018-12-08,3465.344048723,41.216372371000034,3,1.203704308564535
2018-12-09,3586.572260842,121.22821211900008,4,3.4983023450059214
2018-12-10,3464.835870669,-121.73639017300002,0,-3.3942266130285836
2018-12-11,3394.21870318,-70.61716748900017,0,-2.038110032477969
2018-12-12,3471.915386863,77.69668368300017,4,2.2890889031460304
2018-12-13,3314.35176623,-157.56362063300003,0,-4.538233311479534
2018-12-14,3236.700910153,-77.65085607699984,0,-2.342867068854493
2018-12-15,3244.865925479,8.165015325999775,2,0.25226351005702696
2018-12-16,3259.040241951,14.1743164720001,2,0.4368228702672061
2018-12-17,3520.007340181,260.9670982299999,4,8.007483150124406
2018-12-18,3671.041341474,151.03400129300007,4,4.290729725729325
2018-12-19,3719.296166218,48.25482474399996,3,1.3144723868629749
2018-12-20,4103.258581528,383.9624153099999,4,10.323523541832792
2018-12-21,3872.495181716,-230.763399812,0,-5.623905859865808
2018-12-22,3985.947864559,113.45268284300028,4,2.9297049452422286
2018-12-23,3980.147519,-5.800345559000107,2,-0.14551985515349752
2018-12-24,4049.134021718,68.98650271799988,3,1.7332649704233205
2018-12-25,3789.436638331,-259.6973833870002,0,-6.41365244998272
2018-12-26,3833.455304379,44.01866604800034,3,1.1616150433217953
2018-12-27,3651.165345688,-182.2899586910003,0,-4.755238921992078
2018-12-28,3902.734263248,251.56891756000005,4,6.890099290000684
2018-12-29,3832.098961469,-70.63530177899975,1,-1.8098926807333937
2018-12-30,3863.165983794,31.067022324999925,3,0.8107051158483314
2018-12-31,3746.123952537,-117.04203125699996,0,-3.0296920129239013
2019-01-01,3851.181614039,105.05766150199996,4,2.8044363409505335
2019-01-02,3938.625960795,87.44434675599996,4,2.2705848625064196
2019-01-03,3843.996640326,-94.62932046900004,0,-2.4025972867425915
2019-01-04,3877.816631752,33.81999142599989,3,0.8798132410212434
2019-01-05,3866.004563615,-11.812068137000097,2,-0.3046061549244361
2019-01-06,4085.907581678,219.90301806300025,4,5.688121016012837
2019-01-07,4036.958448354,-48.94913332399983,1,-1.1979990331523194
2019-01-08,4030.989305544,-5.969142809999994,2,-0.14786237922349565
2019-01-09,4032.575390529,1.5860849849996157,2,0.03934728833980827
2019-01-10,3673.215707318,-359.3596832109997,0,-8.911418843030194
2019-01-11,3678.691683579,5.475976260999687,2,0.14907853764454249
2019-01-12,3668.24991968,-10.441763898999852,2,-0.28384449682504753
2019-01-13,3553.227143057,-115.02277662300004,0,-3.135630863260108
2019-01-14,3705.942605786,152.71546272900014,4,4.297936962105164
2019-01-15,3640.207438973,-65.73516681299998,1,-1.7737772492852244
2019-01-16,3658.246729748,18.0392907749997,2,0.4955566702563807
2019-01-17,3684.253014929,26.00628518100029,3,0.7108947838188051
2019-01-18,3653.185376139,-31.067638790000277,1,-0.8432547565031756
2019-01-19,3735.953787486,82.76841134699998,4,2.2656504618573825
2019-01-20,3583.507435701,-152.44635178499993,0,-4.080520275588961
2019-01-21,3547.119997129,-36.38743857200007,1,-1.0154140663833133
2019-01-22,3608.383961607,61.26396447800016,3,1.7271466577839734
2019-01-23,3592.901430874,-15.482530732999749,2,-0.4290710439280532
2019-01-24,3601.873910558,8.972479683999609,2,0.24972796656481666
2019-01-25,3590.982706471,-10.891204087000006,2,-0.3023760508405138
2019-01-26,3595.147523761,4.164817289999974,2,0.11597987599591963
2019-01-27,3575.69534679,-19.45217697099997,1,-0.5410675596046355
2019-01-28,3462.059067174,-113.63627961599968,0,-3.178019059090542
2019-01-29,3438.806393391,-23.25267378300032,1,-0.6716428960867216
2019-01-30,3470.828260383,32.021866992000014,3,0.9311913300365626
2019-01-31,3447.812768646,-23.015491736999596,1,-0.6631123757895097
2019-02-01,3474.400614406,26.58784575999971,3,0.7711510903894325
2019-02-02,3502.072822894,27.67220848800025,3,0.7964599238574399
2019-02-03,3451.480647199,-50.59217569500015,1,-1.4446351704700544
2019-02-04,3453.03218375,1.5515365510000263,2,0.044952781417428866
2019-02-05,3463.442822071,10.41063832100008,2,0.30149265245753565
2019-02-06,3405.55894369,-57.88387838100016,1,-1.6712814778442886
2019-02-07,3382.947413684,-22.611530006000063,1,-0.6639594374925117
2019-02-08,3632.621063544,249.6736498600003,4,7.38035858464936
2019-02-09,3648.622398485,16.00133494099964,2,0.4404900665688771
2019-02-10,3663.532766717,14.91036823200011,2,0.4086574768107365
2019-02-11,3615.969569845,-47.563196871999935,1,-1.2982877430252282
2019-02-12,3608.1455686,-7.82400124500009,2,-0.21637353672020465
2019-02-13,3590.146720852,-17.998847748000117,2,-0.498839290316766
2019-02-14,3577.371359712,-12.77536113999986,2,-0.3558450986361983
2019-02-15,3596.820721532,19.44936181999992,3,0.543677462145431
2019-02-16,3599.138222499,2.317500967000342,2,0.06443192881777637
2019-02-17,3630.26901901,31.13079651099997,3,0.864951401877101
2019-02-18,3858.949361197,228.68034218699995,4,6.299267106363438
2019-02-19,3893.270396548,34.321035350999864,3,0.8893880727254277
2019-02-20,3918.389585518,25.11918896999987,3,0.6451950779548188
2019-02-21,3894.540736483,-23.848849035000057,1,-0.6086390471009562
2019-02-22,3970.590294199,76.04955771599998,3,1.9527221015712692
2019-02-23,4123.668788587,153.07849438799985,4,3.855308229903409
2019-02-24,3807.506663628,-316.1621249589998,0,-7.667010644357175
2019-02-25,3868.161644161,60.65498053300007,3,1.5930367532227763
2019-02-26,3842.992706537,-25.168937624000137,1,-0.6506692310026096
2019-02-27,3841.615656283,-1.3770502539996414,2,-0.03583275741474434
2019-02-28,3845.258312799,3.642656515999988,2,0.09482095144115466
2019-03-01,3834.290290069,-10.96802273000003,2,-0.285235004719786
2019-03-02,3848.655865347,14.365575278000051,2,0.3746606070804681
2019-03-03,3881.076222168,32.42035682100004,3,0.8423812872673464
2019-03-04,3755.244533692,-125.83168847600018,0,-3.242185447357937
2019-03-05,3855.0028053,99.75827160800009,4,2.6565053410761985
2019-03-06,3873.668095745,18.665290444999755,2,0.48418357619191
2019-03-07,3888.248904326,14.580808580999928,2,0.3764083091428505
2019-03-08,3872.141156369,-16.1077479569999,2,-0.4142674081147102
2019-03-09,3931.895283308,59.75412693900034,3,1.5431804917730219
2019-03-10,3902.80646271,-29.08882059800044,1,-0.7398167677936551
2019-03-11,3879.103312128,-23.70315058199958,1,-0.6073360492885094
2019-03-12,3901.113915142,22.010603014000026,3,0.5674147152818554
2019-03-13,3895.619863392,-5.494051750000381,2,-0.14083289720598913
2019-03-14,3900.376687091,4.756823699000051,2,0.12210697824244221
2019-03-15,3928.041328852,27.664641760999984,3,0.7092812817941718
2019-03-16,4024.229285339,96.18795648700006,4,2.448751131524163
2019-03-17,4007.166919858,-17.062365481000143,2,-0.42399088797354656
2019-03-18,4020.470961551,13.304041693000272,2,0.33200617690944956
2019-03-19,4039.787113996,19.31615244499972,2,0.4804450182509967
2019-03-20,4075.319876766,35.53276277000032,3,0.8795701795001998
2019-03-21,4024.283201515,-51.03667525099991,1,-1.2523354434572753
2019-03-22,4017.939706485,-6.343495030000213,2,-0.1576304328585021
2019-03-23,4034.593701872,16.653995387000123,2,0.4144909232988381
2019-03-24,4024.480055518,-10.11364635400014,2,-0.2506732301026382
2019-03-25,3969.701717355,-54.77833816300017,1,-1.3611283298048171
2019-03-26,3980.620043073,10.918325718000233,2,0.27504146395349593
2019-03-27,4069.689197198,89.06915412499984,4,2.23756985497765
2019-03-28,4061.003062397,-8.686134800999753,2,-0.21343484428688608
2019-03-29,4128.954215703,67.95115330599992,3,1.673260331547044
2019-03-30,4164.621319669,35.66710396599956,3,0.8638290013086802
2019-03-31,4202.588398158,37.967078489000414,3,0.9116574011107881
2019-04-01,4202.125149714,-0.4632484439998734,2,-0.011022931586712748
2019-04-02,4888.060144806,685.9349950919996,4,16.323526088666938
2019-04-03,4981.380898514,93.32075370800068,3,1.9091572309551497
2019-04-04,4924.082434374,-57.29846414000076,1,-1.1502526168415184
2019-04-05,5029.810426006,105.72799163200034,4,2.147161284180288
2019-04-06,5066.740036243,36.92961023699991,3,0.7342147538217381
2019-04-07,5212.309923024,145.5698867810006,4,2.873048266532763
2019-04-08,5303.985428527,91.67550550299984,3,1.7588268321890643
2019-04-09,5235.702335987,-68.28309254000033,1,-1.2873921593514526
2019-04-10,5334.16546243,98.46312644299996,3,1.8806097085815043
2019-04-11,5055.483612262,-278.681850168,0,-5.224469546939126
2019-04-12,5090.02691307,34.54330080799991,3,0.6832838054150914
2019-04-13,5132.674495269,42.64758219899977,3,0.8378655540993485
2019-04-14,5187.562407627,54.887912358,3,1.0693822958886656
2019-04-15,5114.800175994,-72.76223163299983,1,-1.4026285549070483
